Solarthermie;Grundlast
0;1
0;1
0;1
0;1
0;1
0;1
1,38597E-05;1
0,000179041;1
0,000336453;1
0,000472832;1
0,000553351;1
0,000584641;1
0,000550742;1
0,000476878;1
0,000357601;1
0,000195658;1
3,19722E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,56253E-05;1
0,000202216;1
0,00036759;1
0,000498981;1
0,000577634;1
0,000600205;1
0,000567548;1
0,000483822;1
0,000357468;1
0,000195364;1
3,06594E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,60788E-05;1
0,00018776;1
0,000330507;1
0,000432824;1
0,000510166;1
0,000516587;1
0,000498513;1
0,000430419;1
0,000323147;1
0,000179344;1
3,41618E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,16067E-05;1
0,000197916;1
0,000365464;1
0,000493159;1
0,000574625;1
0,00059927;1
0,00057106;1
0,000487648;1
0,000358858;1
0,000198614;1
2,7102E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,87948E-06;1
0,000101211;1
0,000170432;1
0,000160766;1
0,000143262;1
0,000116232;1
0,000114743;1
0,000105384;1
7,4149E-07;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,44786E-05;1
0,00023481;1
0,000316487;1
0,000296741;1
0,000229738;1
0,000224994;1
0,000140878;1
0,000145298;1
6,44866E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,52355E-05;1
8,62639E-05;1
0,000108502;1
0,00015308;1
0,000162315;1
0,000197468;1
0,000147428;1
0,000136133;1
6,32032E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,97696E-05;1
0,000191279;1
0,000337436;1
0,000457378;1
0,000541484;1
0,000568553;1
0,000551773;1
0,00047609;1
0,000349434;1
0,000196269;1
3,4661E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,25317E-05;1
5,67208E-05;1
8,84161E-05;1
0,000119345;1
0,000135698;1
0,000114186;1
7,11842E-05;1
6,31913E-05;1
1,90137E-05;1
4,93034E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
8,90208E-06;1
8,76421E-05;1
0,000158739;1
0,00019007;1
0,000200271;1
0,000193927;1
0,000215745;1
0,00017954;1
0,000158517;1
7,3435E-05;1
1,9571E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
5,46598E-05;1
0,000117889;1
0,000167944;1
0,000187213;1
0,000190336;1
0,000224926;1
0,000153025;1
0,000105922;1
4,11242E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,93675E-05;1
0,000105599;1
0,000150504;1
0,000173999;1
0,00023982;1
0,000224462;1
0,000209481;1
0,000143243;1
5,14582E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,000119766;1
0,000250639;1
0,000326417;1
0,000371636;1
0,000390912;1
0,000352987;1
0,000295399;1
0,000212551;1
0,000101862;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
8,07704E-06;1
2,2885E-05;1
3,94191E-05;1
4,60803E-05;1
4,11016E-05;1
2,02942E-05;1
1,10781E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,84814E-05;1
5,55411E-05;1
3,0955E-05;1
3,85025E-05;1
4,52703E-05;1
5,08177E-05;1
6,58082E-05;1
3,51497E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,19417E-05;1
0,000251798;1
0,000294571;1
0,00012948;1
0,00041537;1
0,000185429;1
0,000143838;1
0;1
0;1
2,10578E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,04915E-05;1
0,000208408;1
0,000374467;1
0,00050144;1
0,000578947;1
0,000601395;1
0,000568572;1
0,000482233;1
0,000348386;1
0,000183258;1
1,53273E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,000115855;1
0,000305243;1
0,000625907;1
0,000553735;1
0,000356463;1
9,83875E-05;1
1,54043E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
6,48324E-05;1
0,000166653;1
0,000368889;1
0,000108382;1
0,00014787;1
2,11678E-05;1
4,5383E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,69612E-05;1
6,50262E-05;1
0;1
4,25035E-05;1
0,000204949;1
0,000118912;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
8,53539E-06;1
5,94725E-05;1
0,000209923;1
0,000208918;1
0,000317568;1
0,000218506;1
0,000232973;1
0,000277193;1
0,000185375;1
0,000133714;1
2,5601E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,02587E-05;1
0,000210104;1
0,000370106;1
0,000493163;1
0,000576317;1
0,000611388;1
0,000565485;1
0,000484429;1
0,00034897;1
0,000190522;1
2,6397E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,7857E-05;1
0,000209903;1
0,000378871;1
0,000512273;1
0,000596287;1
0,000620286;1
0,000587547;1
0,000495913;1
0,000354724;1
0,000183764;1
8,15893E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
7,33045E-06;1
0,000180461;1
0,000304653;1
0,000424222;1
0,000342244;1
0,000415108;1
0,000322132;1
0,000301104;1
0,000161346;1
0,00011333;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,27079E-05;1
6,2201E-05;1
0,000206783;1
0,000131102;1
0,000121122;1
9,53474E-05;1
0,000292866;1
0,000397209;1
0,000299818;1
0,000204715;1
2,21283E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
5,84622E-05;1
0,000418118;1
0,000564065;1
0,000426127;1
0,000363931;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,70919E-06;1
1,3739E-05;1
1,86749E-05;1
9,1614E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
8,38119E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,50919E-05;1
1,22025E-05;1
1,50939E-05;1
3,58954E-05;1
2,37652E-05;1
4,10282E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
6,1512E-06;1
8,56454E-06;1
2,54509E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,76009E-05;1
5,19689E-05;1
4,42473E-05;1
4,77903E-05;1
4,90803E-05;1
2,62946E-05;1
1,8119E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
9,94773E-06;1
0,000194171;1
0,000361264;1
0,000489246;1
0,000573393;1
0,000600099;1
0,0005698;1
0,000478449;1
0,000336456;1
0,000161268;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,13565E-06;1
0,000184931;1
0,000354943;1
0,000487252;1
0,000565964;1
0,000585888;1
0,000546066;1
0,000451612;1
0,000305834;1
0,000130381;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,000174747;1
0,000327554;1
0,000449937;1
0,000514982;1
0,000527873;1
0,00049703;1
0,000416263;1
0,000291516;1
0,00012884;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,29477E-05;1
6,37326E-05;1
6,48713E-05;1
6,04284E-05;1
2,28581E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,39E-06;1
3,61708E-05;1
5,9464E-05;1
8,18008E-05;1
0,000125047;1
9,81568E-05;1
7,13931E-05;1
2,93358E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,4891E-05;1
0,000194687;1
0,000356387;1
0,000478278;1
0,00055007;1
0,00057294;1
0,000545875;1
0,000455133;1
0,000320643;1
0,000149878;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,52309E-05;1
0,000215287;1
0,000391809;1
0,000524996;1
0,000598926;1
0,000619117;1
0,000577663;1
0,000478382;1
0,000327622;1
0,000145432;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,00017106;1
0,000313149;1
0,000431721;1
0,000502249;1
0,000516094;1
0,000477286;1
0,00039857;1
0,000263337;1
9,63E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,64498E-05;1
3,73902E-05;1
7,74037E-05;1
8,24342E-05;1
7,12954E-05;1
4,24807E-05;1
7,87713E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,96776E-05;1
0,000201388;1
0,000414278;1
0,000472794;1
0,000213207;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
8,37623E-06;1
0,000217896;1
0,000396732;1
0,000529545;1
0,000608901;1
0,000624809;1
0,000580806;1
0,000474782;1
0,000320192;1
0,000135482;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,29303E-05;1
0,000145427;1
0,000224775;1
0,000366534;1
0,000457437;1
9,58247E-05;1
7,87219E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,1236E-05;1
0,000133245;1
7,3713E-05;1
9,38126E-05;1
7,96736E-05;1
5,1873E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,7934E-06;1
3,56034E-05;1
5,0224E-05;1
7,42192E-05;1
2,89257E-05;1
7,41803E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
6,00269E-06;1
3,58105E-05;1
4,49369E-05;1
7,17048E-05;1
1,25289E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,000132526;1
0,000296693;1
0,000385082;1
0,000408925;1
0,000416121;1
0,00029075;1
0,000269425;1
0,00018107;1
6,09736E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,03073E-05;1
3,63174E-05;1
0,000114363;1
0,00010536;1
6,47472E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,81532E-05;1
1,54998E-05;1
9,61611E-05;1
0,000168875;1
0,000138091;1
3,96297E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,000144344;1
0,000320803;1
0,000450817;1
0,000515588;1
0,000433375;1
0,000425887;1
0,000313092;1
0,000190012;1
3,92542E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,45767E-05;1
2,09515E-05;1
1,93767E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
5,32512E-05;1
0,000196971;1
0,000346283;1
0,000433816;1
0,00037429;1
0,000398283;1
0,000306447;1
0,000209049;1
2,50317E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,000462341;1
0,000374014;1
0,000186139;1
3,48763E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,000134434;1
0,000140333;1
0,00025773;1
0,000351444;1
0,000454825;1
0,000402104;1
0,00021301;1
1,57055E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,000341279;1
0,000239443;1
0,000110401;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,04662E-05;1
5,39474E-05;1
5,81656E-05;1
0,000116831;1
6,40895E-05;1
4,84946E-05;1
3,79874E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,13218E-05;1
6,43554E-05;1
9,00985E-05;1
0,000100972;1
9,84247E-05;1
4,76507E-05;1
1,12292E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,16521E-05;1
9,43427E-05;1
0,000157107;1
0,000165331;1
0,000166434;1
0,000109742;1
3,99205E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,27537E-05;1
0,000125996;1
0,00020457;1
0,000236517;1
0,000233242;1
0,000208625;1
0,000114406;1
4,19164E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
7,53348E-05;1
0,00018622;1
0,000302018;1
0,000403524;1
0,000383053;1
0,000339742;1
0,000255998;1
0,000155926;1
2,24634E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,000112261;1
0,000238778;1
0,000489611;1
0,000388171;1
0,000201565;1
2,67056E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,94722E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,66021E-05;1
0,000162974;1
0,000240723;1
0,000258796;1
0,000230682;1
0,000221984;1
0,000162198;1
3,25439E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,000111595;1
2,03158E-05;1
7,9591E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
7,56141E-05;1
0,000168214;1
0,000253209;1
0,000333639;1
0,000442521;1
0,000423841;1
0,000312468;1
0,000146043;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,60977E-05;1
0,000181493;1
0,000262768;1
0,000371158;1
0,000453178;1
0,000391804;1
0,000298133;1
0,000131699;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,000216877;1
0;1
0;1
0,000475012;1
0,000328628;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
8,42056E-06;1
0,000169616;1
0,000408989;1
0,000262494;1
0,00029509;1
0,000244249;1
0,000106109;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
8,8442E-07;1
1,2531E-05;1
0;1
9,0257E-05;1
0;1
0;1
0,000101819;1
8,06958E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
7,85782E-05;1
8,53603E-05;1
0,000127325;1
0,000260909;1
0,000283723;1
0,000227723;1
0,000102826;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,3967E-05;1
0,000180692;1
0,000313385;1
0,000395163;1
0,000452816;1
0,000412549;1
0,000250707;1
8,96882E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
6,0641E-06;1
0,000247667;1
0,000353806;1
0,000440126;1
0,000437569;1
0,000382576;1
0,000255511;1
6,10824E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,000191398;1
0,000138812;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,00018884;1
0,00016788;1
3,19599E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
5,02882E-06;1
1,31283E-05;1
5,15013E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
8,54434E-05;1
0;1
0;1
0;1
5,06993E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,37996E-05;1
0,000224413;1
0,000349436;1
0,000376899;1
0,000410331;1
0,000369766;1
0,000270513;1
6,59432E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,53164E-05;1
0,000147962;1
0,000312837;1
0,000387589;1
0,000405694;1
0,000322114;1
0,000244598;1
8,73545E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,18395E-05;1
0,000145946;1
0,000175051;1
0,000226062;1
0,00026762;1
0,000193832;1
0,000160613;1
1,35011E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,87674E-05;1
0,000226547;1
9,90713E-05;1
2,82917E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,000204516;1
0,000147735;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,03533E-06;1
2,38462E-05;1
5,23672E-05;1
2,56099E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
5,40208E-05;1
0,00014144;1
0,000189773;1
0,000166718;1
0,000111856;1
3,9345E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,000102358;1
4,58126E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,23877E-05;1
3,57065E-05;1
5,20066E-05;1
7,5069E-05;1
0,000138932;1
5,08643E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,000129337;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,000108016;1
5,9435E-05;1
2,5246E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
9,68973E-05;1
2,61419E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,4305E-05;1
0,000100657;1
0,000112722;1
6,36306E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,000199947;1
0,000147707;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
